ID,Player Name,Position,Team Name,Value,total_points,minutes,points_per_minute,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts
477,Freeman,MID,Sheffield Utd,5.0,13.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,Ramsdale,GK,Sheffield Utd,5.0,126.0,3330.0,0.037837838,89.0,3.693,88.0,3.6210000000000004,88.0,3.772,87.0,3.2039999999999997,87.0,4.056,87.0,3.03,86.0,3.0010000000000003,86.0,3.065
509,Ampadu,DEF,Sheffield Utd,4.5,0.0,0.0,0.0,1.0,0.036000000000000004,2.0,0.073,2.0,0.078,4.0,0.107,4.0,0.185,5.0,0.094,6.0,0.109,7.0,0.162
510,Bogle,DEF,Sheffield Utd,4.5,0.0,0.0,0.0,1.0,0.036000000000000004,3.0,0.11,3.0,0.11800000000000001,4.0,0.10800000000000001,4.0,0.187,6.0,0.113,6.0,0.109,7.0,0.162
511,Lowe,DEF,Sheffield Utd,4.5,0.0,0.0,0.0,1.0,0.035,2.0,0.07,3.0,0.113,5.0,0.13,5.0,0.222,5.0,0.092,5.0,0.08900000000000001,7.0,0.158
361,Long,FWD,Southampton,5.5,62.0,1386.0,0.044733045,23.0,1.194,24.0,1.2109999999999999,26.0,1.402,26.0,1.588,27.0,1.19,31.0,1.608,29.0,1.608,28.0,1.55
362,Bertrand,DEF,Southampton,5.0,75.0,2742.0,0.027352297999999997,88.0,3.5869999999999997,86.0,2.785,85.0,3.4410000000000003,83.0,3.707,82.0,1.837,80.0,2.91,78.0,2.9810000000000003,77.0,3.46
363,McCarthy,GK,Southampton,4.5,104.0,2520.0,0.041269841,90.0,3.8939999999999997,88.0,3.468,88.0,3.778,87.0,3.7910000000000004,87.0,3.109,86.0,3.52,87.0,3.597,86.0,3.873
364,Oriol Romeu,MID,Southampton,4.5,51.0,1855.0,0.027493261,70.0,2.0980000000000003,70.0,1.996,69.0,2.105,70.0,2.295,68.0,1.7690000000000001,67.0,1.993,66.0,2.015,66.0,2.108
365,Redmond,MID,Southampton,6.5,107.0,2763.0,0.038726022,81.0,3.4760000000000004,76.0,3.0780000000000003,76.0,3.398,77.0,3.842,75.0,2.6830000000000003,72.0,3.1060000000000003,70.0,3.194,74.0,3.424
366,Ings,FWD,Southampton,8.5,198.0,2800.0,0.070714286,78.0,4.275,76.0,3.966,72.0,4.158,73.0,4.883,73.0,3.216,70.0,3.9219999999999997,71.0,4.258,69.0,4.128
367,Stephens,DEF,Southampton,5.0,85.0,2451.0,0.034679722999999996,57.0,2.149,54.0,1.64,56.0,2.109,53.0,2.169,56.0,1.169,56.0,1.879,57.0,1.999,56.0,2.36
368,Armstrong,MID,Southampton,5.5,98.0,1706.0,0.057444314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,Vestergaard,DEF,Southampton,4.5,51.0,1496.0,0.034090908999999996,41.0,1.6840000000000002,43.0,1.4080000000000001,42.0,1.719,40.0,1.7830000000000001,41.0,0.94,41.0,1.492,40.0,1.518,41.0,1.854
370,Ward-Prowse,MID,Southampton,6.0,117.0,3420.0,0.034210526,86.0,3.4930000000000003,84.0,3.245,78.0,3.3680000000000003,80.0,3.867,81.0,2.77,78.0,3.24,77.0,3.4139999999999997,75.0,3.4019999999999997
371,Gunn,GK,Southampton,4.5,29.0,900.0,0.0,0.0,0.0,1.0,0.039,1.0,0.043,2.0,0.087,2.0,0.071,3.0,0.122,2.0,0.08199999999999999,3.0,0.134
372,Boufal,MID,Southampton,5.5,34.0,753.0,0.0,65.0,2.6189999999999998,64.0,2.521,65.0,2.798,60.0,2.906,62.0,2.165,61.0,2.542,60.0,2.642,59.0,2.6630000000000003
374,Sims,MID,Southampton,4.5,0.0,0.0,0.0,10.0,0.425,11.0,0.447,13.0,0.5670000000000001,15.0,0.7190000000000001,15.0,0.551,17.0,0.71,19.0,0.833,19.0,0.85
375,Walker-Peters,DEF,Southampton,4.5,32.0,944.0,0.0,64.0,2.557,65.0,2.022,63.0,2.463,60.0,2.537,59.0,1.266,63.0,2.171,59.0,2.135,60.0,2.611
376,Bednarek,DEF,Southampton,4.5,84.0,3057.0,0.02747792,56.0,2.076,55.0,1.629,53.0,1.955,55.0,2.21,53.0,1.07,55.0,1.806,54.0,1.851,54.0,2.237
377,Adams,FWD,Southampton,6.0,78.0,1095.0,0.071232877,60.0,3.177,58.0,2.9019999999999997,56.0,3.0639999999999996,57.0,3.576,52.0,2.249,53.0,2.8339999999999996,54.0,3.068,56.0,3.159
378,Valery,DEF,Southampton,5.0,18.0,778.0,0.0,24.0,0.96,24.0,0.763,26.0,1.02,28.0,1.206,28.0,0.624,25.0,0.878,30.0,1.102,28.0,1.215
379,Smallbone,MID,Southampton,4.5,24.0,389.0,0.0,29.0,1.202,30.0,1.173,34.0,1.43,33.0,1.5230000000000001,32.0,1.1320000000000001,33.0,1.3319999999999999,38.0,1.594,38.0,1.6440000000000001
380,Vokins,DEF,Southampton,4.0,2.0,90.0,0.0,0.0,0.0,2.0,0.066,2.0,0.081,5.0,0.218,6.0,0.141,5.0,0.18,7.0,0.263,7.0,0.308
381,Obafemi,FWD,Southampton,5.0,45.0,655.0,0.0,17.0,0.941,20.0,1.055,22.0,1.246,19.0,1.235,23.0,1.045,21.0,1.157,21.0,1.234,21.0,1.2309999999999999
382,Djenepo,MID,Southampton,5.5,40.0,920.0,0.0,16.0,0.688,22.0,0.917,22.0,0.9940000000000001,22.0,1.107,24.0,0.892,28.0,1.206,27.0,1.234,28.0,1.3
479,Salisu,DEF,Southampton,4.5,0.0,0.0,0.0,24.0,0.893,26.0,0.79,28.0,1.046,30.0,1.204,31.0,0.659,28.0,0.935,29.0,1.008,31.0,1.2890000000000001
383,Lloris,GK,Spurs,5.5,98.0,1808.0,0.05420354,89.0,4.013,89.0,3.86,87.0,4.2,87.0,3.2960000000000003,87.0,3.9560000000000004,88.0,4.053999999999999,86.0,4.04,86.0,3.853
384,Rose,DEF,Spurs,5.0,47.0,1753.0,0.026811181,2.0,0.077,5.0,0.171,4.0,0.175,5.0,0.11800000000000001,7.0,0.28300000000000003,7.0,0.28,5.0,0.21,8.0,0.314
385,Sissoko,MID,Spurs,5.0,69.0,2451.0,0.028151775,56.0,1.986,53.0,1.76,52.0,1.919,54.0,1.611,56.0,2.0540000000000003,55.0,1.956,55.0,1.996,55.0,1.9869999999999999
386,Alderweireld,DEF,Spurs,5.5,97.0,2957.0,0.032803517000000004,73.0,3.028,73.0,2.681,72.0,3.411,71.0,1.7469999999999999,70.0,3.035,72.0,3.103,68.0,3.0810000000000004,67.0,2.812
387,Lamela,MID,Spurs,6.0,65.0,1203.0,0.054031588,16.0,0.841,21.0,1.032,19.0,1.05,23.0,0.97,23.0,1.3159999999999998,23.0,1.227,24.0,1.3219999999999998,25.0,1.4
388,Kane,FWD,Spurs,10.5,158.0,2588.0,0.061051005,85.0,5.4670000000000005,82.0,4.872,79.0,5.312,78.0,3.9160000000000004,78.0,5.605,76.0,4.985,75.0,5.067,75.0,5.303999999999999
389,Aurier,DEF,Spurs,5.5,124.0,2699.0,0.045942942,8.0,0.35200000000000004,10.0,0.382,10.0,0.493,11.0,0.28600000000000003,11.0,0.501,13.0,0.583,15.0,0.708,12.0,0.529
390,Son,MID,Spurs,9.0,169.0,2478.0,0.068200161,71.0,4.2780000000000005,70.0,3.8989999999999996,71.0,4.51,69.0,3.2089999999999996,68.0,4.513,67.0,4.128,68.0,4.308,65.0,4.255
391,Dier,DEF,Spurs,5.0,38.0,1340.0,0.028358209,60.0,2.52,58.0,2.13,61.0,2.897,60.0,1.476,60.0,2.636,58.0,2.506,59.0,2.6839999999999997,60.0,2.542
392,Lucas Moura,MID,Spurs,7.0,100.0,2235.0,0.044742729,62.0,3.109,58.0,2.7910000000000004,60.0,3.242,58.0,2.391,57.0,3.2110000000000003,60.0,3.138,57.0,3.083,56.0,3.0869999999999997
393,Gazzaniga,GK,Spurs,4.5,58.0,1612.0,0.035980148999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.036000000000000004,1.0,0.044000000000000004,0.0,0.0,1.0,0.045,2.0,0.086
394,Alli,MID,Spurs,8.0,117.0,1845.0,0.063414634,56.0,3.25,55.0,2.93,56.0,3.406,55.0,2.458,54.0,3.446,54.0,3.197,54.0,3.2760000000000002,56.0,3.505
395,Davies,DEF,Spurs,5.0,41.0,1430.0,0.028671329,85.0,3.463,82.0,2.948,81.0,3.759,79.0,1.9069999999999998,77.0,3.285,77.0,3.2510000000000003,78.0,3.464,77.0,3.174
396,Højbjerg,MID,Spurs,5.0,75.0,2750.0,0.027272727000000004,56.0,2.057,59.0,2.046,60.0,2.327,56.0,1.75,57.0,2.2230000000000003,54.0,2.037,52.0,2.012,53.0,2.04
397,Winks,MID,Spurs,5.5,52.0,2223.0,0.023391812999999997,24.0,0.82,27.0,0.877,28.0,0.992,24.0,0.7190000000000001,25.0,0.885,27.0,0.93,30.0,1.05,29.0,1.0070000000000001
398,Sánchez,DEF,Spurs,5.5,64.0,2431.0,0.026326615,47.0,1.9,47.0,1.681,45.0,2.062,47.0,1.143,47.0,1.973,48.0,2.008,48.0,2.104,50.0,2.031
399,Sessegnon,DEF,Spurs,5.0,8.0,341.0,0.0,3.0,0.14300000000000002,3.0,0.125,5.0,0.262,7.0,0.205,7.0,0.344,7.0,0.33799999999999997,9.0,0.455,6.0,0.29600000000000004
400,Bergwijn,MID,Spurs,7.5,43.0,699.0,0.0,34.0,1.892,34.0,1.724,34.0,1.96,35.0,1.501,36.0,2.15,37.0,2.044,37.0,2.115,38.0,2.208
401,Fernandes,MID,Spurs,5.0,7.0,62.0,0.0,1.0,0.040999999999999995,2.0,0.079,1.0,0.043,2.0,0.073,2.0,0.08800000000000001,2.0,0.084,3.0,0.128,4.0,0.17300000000000001
402,Tanganga,DEF,Spurs,5.0,17.0,525.0,0.0,2.0,0.084,4.0,0.15,4.0,0.19,5.0,0.13,7.0,0.309,6.0,0.26,8.0,0.364,8.0,0.33899999999999997
403,Lo Celso,MID,Spurs,7.0,54.0,1482.0,0.036437247,62.0,2.74,61.0,2.5860000000000003,57.0,2.694,62.0,2.244,59.0,2.888,59.0,2.718,58.0,2.717,57.0,2.748
404,Skipp,MID,Spurs,4.5,7.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Ndombele,MID,Spurs,6.0,45.0,1002.0,0.04491018,4.0,0.156,4.0,0.14800000000000002,5.0,0.20199999999999999,5.0,0.171,5.0,0.203,7.0,0.276,7.0,0.281,6.0,0.242
406,Foyth,DEF,Spurs,4.5,3.0,66.0,0.0,0.0,0.0,2.0,0.076,2.0,0.096,2.0,0.053,3.0,0.133,3.0,0.131,3.0,0.13699999999999998,4.0,0.172
457,Doherty,DEF,Spurs,6.0,167.0,2836.0,0.058885755,81.0,4.1419999999999995,76.0,3.4360000000000004,76.0,4.388,76.0,2.2880000000000003,74.0,4.013999999999999,72.0,3.818,72.0,4.006,73.0,3.8289999999999997
482,Hart,GK,Spurs,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.047,1.0,0.036000000000000004,0.0,0.0,1.0,0.044000000000000004,2.0,0.091,1.0,0.043
56,Button,GK,West Brom,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.036000000000000004,0.0,0.0,1.0,0.037000000000000005,2.0,0.08199999999999999,3.0,0.114,3.0,0.12,3.0,0.109
358,Callum Robinson,FWD,West Brom,5.5,30.0,669.0,0.0,43.0,1.8969999999999998,45.0,1.879,43.0,1.756,44.0,1.895,45.0,2.213,45.0,1.986,41.0,1.995,44.0,1.88
407,Gibbs,DEF,West Brom,4.5,0.0,0.0,0.0,79.0,2.428,62.0,1.53,64.0,1.35,65.0,1.807,60.0,2.364,62.0,1.949,58.0,2.149,60.0,1.591
408,Robson-Kanu,FWD,West Brom,5.5,0.0,0.0,0.0,61.0,2.653,56.0,2.31,56.0,2.226,58.0,2.48,59.0,2.9010000000000002,60.0,2.617,54.0,2.6430000000000002,56.0,2.355
409,Livermore,MID,West Brom,5.0,0.0,0.0,0.0,84.0,2.363,80.0,2.198,81.0,2.156,81.0,2.279,77.0,2.423,77.0,2.245,76.0,2.359,75.0,2.121
410,Grosicki,MID,West Brom,5.5,0.0,0.0,0.0,13.0,0.5489999999999999,17.0,0.687,17.0,0.6659999999999999,19.0,0.7879999999999999,21.0,0.997,19.0,0.807,19.0,0.8809999999999999,20.0,0.8190000000000001
411,Phillips,MID,West Brom,5.5,0.0,0.0,0.0,36.0,1.578,36.0,1.4809999999999999,38.0,1.5019999999999998,40.0,1.694,40.0,1.98,37.0,1.618,42.0,2.025,40.0,1.67
412,Bartley,DEF,West Brom,4.5,0.0,0.0,0.0,38.0,1.012,42.0,0.888,40.0,0.716,42.0,1.01,42.0,1.416,44.0,1.204,45.0,1.436,47.0,1.067
413,Sawyers,MID,West Brom,5.0,0.0,0.0,0.0,84.0,2.343,83.0,2.204,82.0,2.127,79.0,2.174,78.0,2.364,75.0,2.138,75.0,2.256,74.0,2.043
414,Hegazi,DEF,West Brom,4.5,0.0,0.0,0.0,56.0,1.6269999999999998,56.0,1.295,58.0,1.143,54.0,1.4140000000000001,57.0,2.08,53.0,1.571,54.0,1.871,53.0,1.32
415,Austin,FWD,West Brom,5.5,0.0,0.0,0.0,28.0,1.571,29.0,1.5019999999999998,30.0,1.476,28.0,1.526,27.0,1.7209999999999999,25.0,1.402,30.0,1.865,28.0,1.496
416,Zohore,FWD,West Brom,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.179,3.0,0.131,3.0,0.138,3.0,0.155,3.0,0.141,5.0,0.255,5.0,0.22699999999999998
417,Johnstone,GK,West Brom,4.5,0.0,0.0,0.0,89.0,3.3369999999999997,88.0,3.145,89.0,3.12,88.0,3.2239999999999998,87.0,3.543,86.0,3.234,86.0,3.411,86.0,3.103
418,Townsend,DEF,West Brom,4.5,0.0,0.0,0.0,9.0,0.252,28.0,0.617,26.0,0.489,24.0,0.599,29.0,1.001,26.0,0.7340000000000001,30.0,0.981,30.0,0.7090000000000001
419,Ajayi,DEF,West Brom,5.0,0.0,0.0,0.0,83.0,2.406,78.0,1.7930000000000001,79.0,1.5430000000000001,79.0,2.059,78.0,2.864,78.0,2.307,78.0,2.714,75.0,1.858
420,Leko,MID,West Brom,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Edwards,MID,West Brom,5.0,0.0,0.0,0.0,16.0,0.586,14.0,0.488,16.0,0.542,18.0,0.639,17.0,0.66,20.0,0.72,20.0,0.762,17.0,0.598
422,Furlong,DEF,West Brom,4.5,0.0,0.0,0.0,18.0,0.495,21.0,0.466,25.0,0.47200000000000003,22.0,0.551,22.0,0.763,27.0,0.764,25.0,0.825,23.0,0.547
423,Field,MID,West Brom,5.0,0.0,0.0,0.0,5.0,0.17300000000000001,7.0,0.23600000000000002,7.0,0.23199999999999998,7.0,0.24100000000000002,8.0,0.293,9.0,0.312,9.0,0.326,11.0,0.374
425,O'Shea,DEF,West Brom,4.5,0.0,0.0,0.0,72.0,1.9669999999999999,70.0,1.5,65.0,1.18,70.0,1.7109999999999999,69.0,2.3890000000000002,65.0,1.817,66.0,2.174,67.0,1.5530000000000002
426,Harper,MID,West Brom,4.5,0.0,0.0,0.0,34.0,1.091,35.0,1.115,32.0,1.002,33.0,1.079,37.0,1.296,37.0,1.219,38.0,1.3130000000000002,38.0,1.218
446,Diangana,MID,West Brom,5.5,0.0,0.0,0.0,57.0,2.294,54.0,2.081,57.0,2.11,54.0,2.1519999999999997,52.0,2.404,54.0,2.211,53.0,2.385,55.0,2.1590000000000003
481,Pereira,MID,West Brom,6.0,0.0,0.0,0.0,73.0,2.859,71.0,2.6210000000000004,70.0,2.489,69.0,2.655,67.0,3.042,67.0,2.667,67.0,2.96,67.0,2.5469999999999997
499,Kipre,DEF,West Brom,4.5,0.0,0.0,0.0,1.0,0.027000000000000003,2.0,0.044000000000000004,2.0,0.038,3.0,0.07400000000000001,2.0,0.067,3.0,0.083,4.0,0.127,5.0,0.11699999999999999
427,Noble,MID,West Ham,5.0,105.0,2675.0,0.039252336,54.0,2.4459999999999997,55.0,1.97,53.0,2.072,55.0,2.0380000000000003,56.0,2.023,55.0,1.8419999999999999,55.0,1.777,57.0,2.76
428,Snodgrass,MID,West Ham,6.0,87.0,1504.0,0.057845745,28.0,1.406,29.0,1.146,32.0,1.3619999999999999,34.0,1.3769999999999998,32.0,1.27,32.0,1.178,30.0,1.07,34.0,1.8090000000000002
429,Martin,GK,West Ham,4.0,20.0,435.0,0.0,0.0,0.0,0.0,0.0,1.0,0.038,1.0,0.035,1.0,0.035,2.0,0.069,1.0,0.034,1.0,0.042
430,Randolph,GK,West Ham,4.5,3.0,180.0,0.0,0.0,0.0,1.0,0.036000000000000004,0.0,0.0,1.0,0.036000000000000004,0.0,0.0,0.0,0.0,2.0,0.07,2.0,0.087
431,Fabianski,GK,West Ham,5.0,83.0,2117.0,0.039206424,89.0,3.878,88.0,3.196,88.0,3.465,87.0,3.2289999999999996,88.0,3.24,87.0,3.1180000000000003,87.0,3.093,86.0,3.807
432,Ogbonna,DEF,West Ham,5.0,81.0,2786.0,0.029073941000000002,89.0,3.4360000000000004,84.0,1.715,82.0,2.465,84.0,1.994,82.0,1.8130000000000002,81.0,0.973,80.0,1.005,79.0,3.266
433,Roberto,GK,West Ham,4.5,18.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Wilshere,MID,West Ham,5.0,8.0,209.0,0.0,1.0,0.040999999999999995,2.0,0.07,2.0,0.073,3.0,0.107,2.0,0.07,4.0,0.133,4.0,0.13,5.0,0.215
435,Cresswell,DEF,West Ham,5.0,79.0,2727.0,0.028969564,88.0,3.553,85.0,1.839,83.0,2.6,81.0,2.028,80.0,1.87,78.0,1.037,77.0,1.06,78.0,3.361
436,Yarmolenko,MID,West Ham,6.0,70.0,981.0,0.0,17.0,0.9309999999999999,17.0,0.741,20.0,0.9390000000000001,17.0,0.765,19.0,0.833,18.0,0.733,19.0,0.745,21.0,1.235
437,Antonio,FWD,West Ham,6.5,98.0,1767.0,0.055461234000000005,76.0,4.569,73.0,3.431,69.0,3.562,69.0,3.3989999999999996,68.0,3.261,69.0,3.0060000000000002,69.0,2.863,67.0,4.45
438,Fredericks,DEF,West Ham,4.5,74.0,2235.0,0.03310962,85.0,3.089,83.0,1.6,80.0,2.294,80.0,1.8019999999999998,77.0,1.614,78.0,0.872,75.0,0.877,74.0,2.926
439,Lanzini,MID,West Ham,6.5,50.0,1370.0,0.03649635,1.0,0.053,6.0,0.253,7.0,0.319,8.0,0.345,7.0,0.29600000000000004,9.0,0.355,8.0,0.302,10.0,0.5589999999999999
440,Felipe Anderson,MID,West Ham,6.5,66.0,1493.0,0.044206296,44.0,2.238,44.0,1.767,41.0,1.786,47.0,1.939,41.0,1.6680000000000001,43.0,1.6159999999999999,45.0,1.6280000000000001,39.0,2.125
441,Haller,FWD,West Ham,6.5,102.0,2259.0,0.045152722,20.0,1.148,26.0,1.198,28.0,1.376,26.0,1.2309999999999999,29.0,1.335,29.0,1.251,25.0,1.0490000000000002,29.0,1.7630000000000001
442,Masuaku,DEF,West Ham,4.5,26.0,930.0,0.0,3.0,0.11599999999999999,5.0,0.11199999999999999,8.0,0.249,8.0,0.20199999999999999,9.0,0.214,11.0,0.155,16.0,0.22899999999999998,13.0,0.541
443,Balbuena,DEF,West Ham,4.5,40.0,1176.0,0.034013605,2.0,0.081,7.0,0.16,10.0,0.318,9.0,0.233,11.0,0.266,15.0,0.214,13.0,0.192,16.0,0.688
444,Hugill,FWD,West Ham,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,Bowen,MID,West Ham,6.5,44.0,916.0,0.0,64.0,3.233,62.0,2.4859999999999998,60.0,2.623,62.0,2.57,62.0,2.512,59.0,2.209,63.0,2.266,61.0,3.3169999999999997
447,Ajeti,FWD,West Ham,5.5,9.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Rice,MID,West Ham,5.0,105.0,3420.0,0.030701753999999998,87.0,2.714,85.0,2.2430000000000003,83.0,2.362,81.0,2.2119999999999997,78.0,2.126,77.0,1.979,79.0,1.989,76.0,2.503
449,Soucek,MID,West Ham,5.0,41.0,1039.0,0.03946102,86.0,2.9560000000000004,81.0,2.315,81.0,2.495,79.0,2.338,82.0,2.363,78.0,2.121,77.0,2.052,77.0,2.82
450,Fornals,MID,West Ham,6.5,93.0,2167.0,0.042916474,54.0,2.29,50.0,1.754,52.0,1.96,50.0,1.807,52.0,1.8359999999999999,52.0,1.712,50.0,1.61,50.0,2.267
451,Diop,DEF,West Ham,4.5,76.0,2765.0,0.027486438,88.0,3.386,86.0,1.7309999999999999,83.0,2.484,83.0,1.9509999999999998,80.0,1.751,81.0,0.9540000000000001,77.0,0.951,78.0,3.2489999999999997
452,Johnson,DEF,West Ham,4.0,6.0,270.0,0.0,6.0,0.22699999999999998,11.0,0.249,15.0,0.47,15.0,0.384,21.0,0.503,18.0,0.257,23.0,0.34,23.0,0.9520000000000001
453,Ruddy,GK,Wolves,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.042,2.0,0.09699999999999999,2.0,0.085,2.0,0.095,2.0,0.094,2.0,0.079
454,Moutinho,MID,Wolves,5.5,113.0,3105.0,0.036392915,81.0,2.753,78.0,2.279,76.0,2.699,78.0,3.115,76.0,2.6189999999999998,73.0,2.765,75.0,2.911,74.0,2.406
455,Patrício,GK,Wolves,5.5,153.0,3420.0,0.044736842,89.0,4.012,89.0,3.16,87.0,3.713,87.0,4.234,87.0,3.733,87.0,4.1339999999999995,87.0,4.13,86.0,3.428
456,Bennett,DEF,Wolves,4.5,32.0,932.0,0.0,10.0,0.39,13.0,0.252,13.0,0.47200000000000003,13.0,0.61,17.0,0.618,17.0,0.76,18.0,0.8109999999999999,20.0,0.622
458,Boly,DEF,Wolves,5.5,97.0,1980.0,0.048989899,87.0,3.853,84.0,1.7619999999999998,82.0,3.375,82.0,4.322,79.0,3.221,78.0,3.873,77.0,3.866,78.0,2.6710000000000003
459,Coady,DEF,Wolves,5.0,118.0,3420.0,0.034502924,87.0,3.335,85.0,1.4669999999999999,83.0,2.863,81.0,3.658,82.0,2.84,79.0,3.418,79.0,3.418,78.0,2.3080000000000003
460,Jiménez,FWD,Wolves,8.5,194.0,3241.0,0.059858068,80.0,4.114,75.0,3.335,75.0,4.355,76.0,4.994,73.0,4.006,73.0,4.337,74.0,4.654,70.0,3.543
461,Saïss,DEF,Wolves,5.0,103.0,2703.0,0.038105808,68.0,2.898,65.0,1.3,66.0,2.677,65.0,3.4360000000000004,66.0,2.6319999999999997,67.0,3.3080000000000003,67.0,3.366,64.0,2.1180000000000003
462,Jonny,DEF,Wolves,5.5,123.0,2885.0,0.042634315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,Bonatini,FWD,Wolves,5.0,0.0,0.0,0.0,8.0,0.424,10.0,0.462,11.0,0.629,12.0,0.755,11.0,0.602,11.0,0.637,13.0,0.7859999999999999,13.0,0.659
464,Dendoncker,MID,Wolves,5.0,100.0,2790.0,0.035842294,51.0,1.8519999999999999,53.0,1.641,56.0,2.066,56.0,2.3209999999999997,56.0,2.003,57.0,2.224,53.0,2.135,55.0,1.8559999999999999
465,Traoré,MID,Wolves,6.5,130.0,2599.0,0.050019238,80.0,3.158,78.0,2.609,77.0,3.25,74.0,3.5989999999999998,76.0,3.113,74.0,3.34,73.0,3.443,72.0,2.739
466,Neves,MID,Wolves,5.5,97.0,3053.0,0.031772028,79.0,2.464,77.0,2.06,75.0,2.44,75.0,2.7760000000000002,73.0,2.335,72.0,2.539,72.0,2.61,70.0,2.123
467,Buur,DEF,Wolves,4.0,0.0,0.0,0.0,24.0,1.003,26.0,0.532,32.0,1.246,32.0,1.597,30.0,1.163,30.0,1.415,33.0,1.574,32.0,1.0490000000000002
468,Jota,MID,Wolves,6.5,122.0,2278.0,0.053555751,61.0,3.364,59.0,2.6210000000000004,58.0,3.516,56.0,3.957,58.0,3.345,56.0,3.5810000000000004,55.0,3.73,58.0,2.9539999999999997
469,Podence,MID,Wolves,5.5,25.0,285.0,0.0,26.0,1.3730000000000002,30.0,1.3219999999999998,25.0,1.435,31.0,1.999,29.0,1.581,29.0,1.7169999999999999,33.0,2.037,32.0,1.599
470,Kilman,DEF,Wolves,4.0,5.0,184.0,0.0,5.0,0.198,8.0,0.158,9.0,0.326,9.0,0.418,11.0,0.39899999999999997,11.0,0.488,12.0,0.536,15.0,0.46799999999999997
471,Vinagre,DEF,Wolves,4.5,32.0,644.0,0.0,53.0,2.5140000000000002,56.0,1.281,56.0,2.488,54.0,3.096,57.0,2.49,57.0,3.054,55.0,3.0060000000000002,54.0,1.973
472,Sarkic,GK,Wolves,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,Gibbs-White,MID,Wolves,5.0,11.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,Neto,MID,Wolves,5.5,57.0,920.0,0.0,41.0,2.055,40.0,1.6769999999999998,40.0,2.209,41.0,2.582,41.0,2.1519999999999997,44.0,2.515,38.0,2.3,40.0,1.9040000000000001
475,Jordao,MID,Wolves,4.5,1.0,6.0,0.0,1.0,0.04,1.0,0.036000000000000004,3.0,0.125,2.0,0.091,3.0,0.121,5.0,0.21600000000000003,4.0,0.17800000000000002,4.0,0.153
476,Campana,FWD,Wolves,5.0,0.0,0.0,0.0,2.0,0.094,2.0,0.085,2.0,0.10099999999999999,2.0,0.109,3.0,0.146,3.0,0.153,3.0,0.159,4.0,0.182
504,Fabio Silva,FWD,Wolves,5.5,0.0,0.0,0.0,8.0,0.40299999999999997,11.0,0.49,11.0,0.598,11.0,0.6579999999999999,14.0,0.725,14.0,0.765,14.0,0.8029999999999999,15.0,0.725
505,Marçal,DEF,Wolves,5.0,0.0,0.0,0.0,36.0,1.692,37.0,0.87,40.0,1.766,39.0,2.182,35.0,1.526,40.0,2.1,41.0,2.187,41.0,1.5119999999999998
